Round,Round name,Round description,Song,Artist,Album,Song votes,Song voters,Song rank,Song person submitted,Song person submitted comment,person who voted,person who voted - vote,person who voted - comment
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Where Is The Love?,Black Eyed Peas,Elephunk,13,8,12th,JJdaPanda,2003,Tatami,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Where Is The Love?,Black Eyed Peas,Elephunk,13,8,12th,JJdaPanda,2003,Sjr,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Where Is The Love?,Black Eyed Peas,Elephunk,13,8,12th,JJdaPanda,2003,Duncan Moreland,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,N2N0,3,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,Matthew J. Hobbs,3,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,JJdaPanda,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,Heavy Metal Zebra,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,Tatami,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,Sjr,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,JacAttac,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Born to Run,Bruce Springsteen,Born To Ru,12,8,13th,Terry L.,1975,Marina,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,N2N0,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,JacAttac,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,Marina,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,JJdaPanda,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,Tatami,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,Sjr,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),505,Arctic Monkeys,Favourite Worst Nightmare (Standard Versi,10,7,14th,Duncan Moreland,,ThenerB,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Lambada - Original Version 1989,Kaoma,Lambada - Les originaux No. 1 de l'été (Original 1989,8,6,15th,Heavy Metal Zebra,,Duncan Moreland,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Lambada - Original Version 1989,Kaoma,Lambada - Les originaux No. 1 de l'été (Original 1989,8,6,15th,Heavy Metal Zebra,,Marina,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Lambada - Original Version 1989,Kaoma,Lambada - Les originaux No. 1 de l'été (Original 1989,8,6,15th,Heavy Metal Zebra,,JJdaPanda,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Lambada - Original Version 1989,Kaoma,Lambada - Les originaux No. 1 de l'été (Original 1989,8,6,15th,Heavy Metal Zebra,,Tatami,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Lambada - Original Version 1989,Kaoma,Lambada - Les originaux No. 1 de l'été (Original 1989,8,6,15th,Heavy Metal Zebra,,Sjr,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),Lambada - Original Version 1989,Kaoma,Lambada - Les originaux No. 1 de l'été (Original 1989,8,6,15th,Heavy Metal Zebra,,ThenerB,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,HippyHippyShake,6,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,JustRimmey,3,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,Marina,3,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,Tatami,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,Duncan Moreland,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,ThenerB,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,Mooly,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,JJdaPanda,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,Heavy Metal Zebra,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,Sjr,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),"So Fresh, So Clean",Outkast,Stankonia,24 0,11,16th,EJ Gunter,Did not vote,JacAttac,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,,,#1 the day I was born 😃
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,Terry L.,3,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,JJdaPanda,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,Heavy Metal Zebra,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,Sjr,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,ThenerB,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,JustRimmey,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,Matthew J. Hobbs,2,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,Tatami,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,N2N0,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,Duncan Moreland,1,
10,happy birthday to youuuu,songs from the year you were born !! (maybe even the same month if you wanna deep dive that far),We Built This City,Starship,Knee Deep In The Hoopla,19 0,11,17th,Kate Booth,Did not vote,JacAttac,,"1""___https://app.musicleague.com/l/fe4049a5bec34a9892e2fd5135a35ad3/33e1aa10943b48f29efad83a0fd600ae/,""OPEN"
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Marina,6,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Mooly,5,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,HippyHippyShake,5,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,EJ Gunter,5,Valid choice🤞🏾
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Matthew J. Hobbs,5,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,N2N0,4,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Kate Booth,3,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Terry L.,3,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,rena :),3,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Heavy Metal Zebra,2,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Tatami,2,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,JJdaPanda,1,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Sjr,1,
9,gone solo,favorite song from an artist who started in a band but have since had a solo career,Edge of Seventeen,Stevie Nicks,Crystal Visions...The Very Best of Stevie Nick,48,16,1st,Dina B,,Duncan Moreland,1,
